#time	Amp	HF TGC
8.1	0.006	-0.004	0.472
8.2	0.006	-0.004	0.472
8.3	0.006	0.004	0.472
8.4	0.006	0.004	0.630
8.5	0.006	0.004	0.472
8.6	0.006	0.004	0.472
8.7	0.006	0.004	0.472
8.8	0.006	0.004	0.630
8.9	0.006	-0.004	0.472
9.0	0.005	-0.004	0.472
9.1	0.005	0.004	0.630
9.2	0.005	-0.004	0.472
9.3	0.005	0.004	0.472
9.4	0.005	-0.004	0.630
9.5	0.005	-0.004	0.472
9.6	0.005	-0.004	0.472
9.7	0.005	0.004	0.630
9.8	0.005	-0.004	0.472
9.9	0.005	0.004	0.630
10.0	0.005	0.004	0.472
10.1	0.005	0.004	0.472
10.2	0.005	0.004	0.472
10.3	0.005	0.004	0.630
10.4	0.005	-0.004	0.472
10.5	0.005	-0.004	0.472
10.6	0.005	-0.004	0.630
10.7	0.005	0.004	0.630
10.8	0.005	-0.004	0.630
10.9	0.005	0.004	0.630
11.0	0.005	-0.004	0.472
11.1	0.005	0.004	0.630
11.2	0.005	0.004	0.630
11.3	0.005	-0.004	0.630
11.4	0.005	-0.004	0.472
11.5	0.005	0.004	0.630
11.6	0.005	0.004	0.630
11.7	0.006	0.004	0.630
11.8	0.006	0.004	0.630
11.9	0.006	-0.004	0.630
12.0	0.006	-0.004	0.472
12.1	0.006	0.004	0.630
12.2	0.006	-0.004	0.472
12.3	0.006	-0.004	0.472
12.4	0.005	0.004	0.630
12.5	0.005	0.004	0.630
12.6	0.005	-0.004	0.630
12.7	0.005	0.004	0.630
12.8	0.005	0.004	0.472
12.9	0.005	0.004	0.630
13.0	0.005	0.004	0.630
13.1	0.005	0.004	0.630
13.2	0.005	-0.004	0.472
13.3	0.005	0.004	0.630
13.4	0.005	-0.004	0.472
13.5	0.005	0.004	0.630
13.6	0.005	-0.004	0.472
13.7	0.005	-0.004	0.472
13.8	0.005	-0.004	0.472
13.9	0.005	0.004	0.630
14.0	0.005	-0.004	0.630
14.1	0.005	-0.004	0.472
14.2	0.005	-0.004	0.630
14.3	0.005	-0.004	0.630
14.4	0.005	0.004	0.472
14.5	0.005	0.004	0.630
14.6	0.005	-0.004	0.472
14.7	0.005	0.004	0.472
14.8	0.005	0.004	0.630
14.9	0.005	0.004	0.630
15.0	0.005	-0.004	0.630
15.1	0.005	0.004	0.472
15.2	0.005	-0.004	0.472
15.3	0.006	0.004	0.630
15.4	0.006	0.004	0.472
15.5	0.006	-0.004	0.472
15.6	0.006	-0.004	0.472
15.7	0.006	-0.004	0.630
15.8	0.006	-0.004	0.472
15.9	0.006	-0.004	0.472
16.0	0.005	0.004	0.630
16.1	0.005	-0.004	0.630
16.2	0.005	-0.004	0.472
16.3	0.005	0.004	0.630
16.4	0.005	0.004	0.472
16.5	0.005	0.004	0.472
16.6	0.005	0.004	0.472
16.7	0.005	0.004	0.472
16.8	0.005	-0.004	0.472
16.9	0.005	0.004	0.630
17.0	0.005	-0.004	0.472
17.1	0.005	-0.004	0.472
17.2	0.005	-0.004	0.630
17.3	0.005	-0.004	0.630
17.4	0.005	-0.004	0.472
17.5	0.006	0.004	0.472
17.6	0.006	0.004	0.472
17.7	0.006	0.004	0.472
17.8	0.006	0.004	0.472
17.9	0.006	-0.004	0.472
18.0	0.005	-0.004	0.472
18.1	0.005	0.004	0.630
18.2	0.005	-0.004	0.472
18.3	0.005	-0.004	0.472
18.4	0.005	-0.004	0.630
18.5	0.005	-0.004	0.630
18.6	0.005	-0.004	0.472
18.7	0.005	0.004	0.630
18.8	0.005	-0.004	0.472
18.9	0.005	0.004	0.472
19.0	0.005	-0.004	0.472
19.1	0.005	-0.004	0.630
19.2	0.005	0.004	0.630
19.3	0.005	0.004	0.472
19.4	0.005	-0.004	0.472
19.5	0.005	0.004	0.472
19.6	0.006	0.004	0.630
19.7	0.006	-0.004	0.630
19.8	0.006	-0.004	0.472
19.9	0.006	0.004	0.630
20.0	0.006	-0.004	0.472
20.1	0.006	-0.004	0.630
20.2	0.005	0.004	0.472
20.3	0.005	-0.004	0.472
20.4	0.005	-0.004	0.472
20.5	0.005	0.004	0.630
20.6	0.005	-0.004	0.472
20.7	0.005	-0.004	0.472
20.8	0.005	0.004	0.630
20.9	0.005	0.004	0.630
21.0	0.005	-0.004	0.472
21.1	0.005	0.004	0.630
21.2	0.005	-0.004	0.472
21.3	0.005	0.004	0.472
21.4	0.005	0.004	0.472
21.5	0.005	-0.004	0.472
21.6	0.005	-0.004	0.472
21.7	0.005	-0.004	0.472
21.8	0.005	-0.004	0.472
21.9	0.005	-0.004	0.472
22.0	0.005	0.004	0.630
22.1	0.005	0.004	0.630
22.2	0.005	-0.004	0.472
22.3	0.005	0.004	0.630
22.4	0.005	0.004	0.472
22.5	0.005	0.004	0.630
22.6	0.005	-0.004	0.472
22.7	0.005	-0.004	0.472
22.8	0.005	-0.004	0.472
22.9	0.005	0.004	0.630
23.0	0.005	-0.004	0.472
23.1	0.005	-0.004	0.472
23.2	0.005	-0.004	0.630
23.3	0.005	0.004	0.630
23.4	0.005	0.004	0.472
23.5	0.005	0.004	0.630
23.6	0.005	-0.004	0.472
23.7	0.006	-0.004	0.630
23.8	0.006	-0.004	0.472
23.9	0.006	-0.004	0.472
24.0	0.006	0.004	0.472
24.1	0.006	0.004	0.630
24.2	0.006	-0.004	0.472
24.3	0.005	-0.004	0.472
24.4	0.005	0.004	0.630
24.5	0.005	-0.004	0.630
24.6	0.005	-0.004	0.472
24.7	0.005	0.004	0.630
24.8	0.005	0.004	0.472
24.9	0.005	0.004	0.472
25.0	0.005	0.004	0.472
25.1	0.005	-0.004	0.472
25.2	0.005	0.004	0.630
25.3	0.005	0.004	0.630
25.4	0.005	-0.004	0.472
25.5	0.005	-0.004	0.472
25.6	0.005	0.004	0.630
25.7	0.005	0.004	0.630
25.8	0.005	-0.004	0.472
25.9	0.006	0.004	0.630
26.0	0.006	-0.004	0.472
26.1	0.006	-0.004	0.472
26.2	0.006	0.004	0.630
26.3	0.006	-0.004	0.630
26.4	0.006	-0.004	0.472
26.5	0.006	0.004	0.630
26.6	0.006	-0.004	0.472
26.7	0.006	0.004	0.472
26.8	0.005	0.004	0.787
26.9	0.005	-0.004	2.835
27.0	0.005	-0.004	4.567
27.1	0.005	0.004	5.984
27.2	0.005	0.004	6.929
27.3	0.005	0.004	7.559
27.4	0.005	-0.004	7.874
27.5	0.005	0.004	8.189
27.6	0.005	-0.004	8.346
27.7	0.005	0.004	8.504
27.8	0.005	-0.004	8.504
27.9	0.006	-0.004	8.661
28.0	0.006	-0.004	8.819
28.1	0.006	-0.004	8.976
28.2	0.006	-0.004	8.976
28.3	0.006	0.004	9.134
28.4	0.006	-0.004	9.291
28.5	0.005	0.004	9.291
28.6	0.005	0.004	9.449
28.7	0.004	-0.004	9.449
28.8	0.004	-0.004	9.606
28.9	0.003	-0.004	9.764
29.0	0.003	-0.004	9.764
29.1	0.004	-0.004	9.921
29.2	0.006	0.004	10.079
29.3	0.008	0.004	10.079
29.4	0.011	0.004	10.236
29.5	0.015	0.012	10.394
29.6	0.020	-0.004	10.394
29.7	0.026	-0.012	10.551
29.8	0.032	-0.028	10.551
29.9	0.038	-0.043	10.709
30.0	0.045	-0.028	10.866
30.1	0.051	0.004	10.866
30.2	0.057	0.035	10.866
30.3	0.062	0.059	11.024
30.4	0.066	0.059	11.181
30.5	0.068	0.027	11.339
30.6	0.069	-0.020	11.339
30.7	0.068	-0.051	11.496
30.8	0.066	-0.067	11.496
30.9	0.062	-0.051	11.654
31.0	0.057	-0.020	11.811
31.1	0.052	0.012	11.811
31.2	0.045	0.035	11.969
31.3	0.039	0.043	12.126
31.4	0.032	0.027	12.126
31.5	0.026	0.012	12.283
31.6	0.021	-0.004	12.441
31.7	0.017	-0.012	12.441
31.8	0.014	-0.004	12.598
31.9	0.012	0.004	12.598
32.0	0.011	-0.004	12.756
32.1	0.011	-0.012	12.756
32.2	0.012	-0.012	12.913
32.3	0.013	-0.012	13.071
32.4	0.014	-0.012	13.071
32.5	0.016	-0.004	13.228
32.6	0.017	0.004	13.228
32.7	0.018	0.020	13.386
32.8	0.018	0.020	13.543
32.9	0.018	0.012	13.543
33.0	0.017	-0.004	13.701
33.1	0.016	-0.004	13.858
33.2	0.014	-0.012	13.858
33.3	0.012	-0.012	14.016
33.4	0.010	-0.004	14.016
33.5	0.009	-0.004	14.173
33.6	0.007	0.004	14.173
33.7	0.006	0.004	14.331
33.8	0.005	0.004	14.488
33.9	0.004	0.004	14.646
34.0	0.004	0.004	14.646
34.1	0.004	0.004	14.803
34.2	0.004	0.004	14.803
34.3	0.005	0.004	14.961
34.4	0.005	-0.004	14.961
34.5	0.005	-0.004	15.118
34.6	0.006	-0.004	15.118
34.7	0.006	-0.004	15.276
34.8	0.006	-0.004	15.433
34.9	0.006	-0.004	15.433
35.0	0.005	-0.004	15.591
35.1	0.005	0.004	15.748
35.2	0.005	0.004	15.748
35.3	0.005	-0.004	15.906
35.4	0.005	-0.004	15.906
35.5	0.005	0.004	16.063
35.6	0.006	-0.004	16.220
35.7	0.006	0.004	16.220
35.8	0.006	0.004	16.378
35.9	0.007	-0.004	16.378
36.0	0.007	-0.004	16.535
36.1	0.007	-0.004	16.693
36.2	0.008	-0.012	16.693
36.3	0.008	-0.004	16.850
36.4	0.008	-0.004	17.008
36.5	0.007	-0.004	17.008
36.6	0.007	0.004	17.165
36.7	0.007	0.004	17.165
36.8	0.006	0.004	17.323
36.9	0.006	0.004	17.480
37.0	0.005	0.004	17.480
37.1	0.005	0.004	17.638
37.2	0.005	0.004	17.638
37.3	0.005	0.004	17.795
37.4	0.005	-0.004	17.953
37.5	0.005	-0.004	17.953
37.6	0.006	-0.004	18.110
37.7	0.006	-0.004	18.268
37.8	0.007	-0.004	18.268
37.9	0.007	-0.004	18.425
38.0	0.007	0.004	18.425
38.1	0.007	0.004	18.583
38.2	0.008	0.012	18.740
38.3	0.007	0.004	18.740
38.4	0.007	0.004	18.898
38.5	0.007	0.004	18.898
38.6	0.007	-0.004	19.055
38.7	0.006	-0.004	19.055
38.8	0.006	-0.004	19.213
38.9	0.006	-0.004	19.370
39.0	0.005	-0.004	19.370
39.1	0.005	0.004	19.528
39.2	0.005	-0.004	19.528
39.3	0.005	-0.004	19.685
39.4	0.005	0.004	19.843
39.5	0.005	-0.004	19.843
39.6	0.005	0.004	20.000
39.7	0.005	0.004	20.157
39.8	0.005	-0.004	20.157
39.9	0.005	0.004	20.315
40.0	0.005	0.004	20.472
40.1	0.005	0.004	20.472
40.2	0.005	0.004	20.630
40.3	0.005	0.004	20.630
40.4	0.005	0.004	20.787
40.5	0.005	-0.004	20.787
40.6	0.005	0.004	20.945
40.7	0.005	-0.004	21.102
40.8	0.005	-0.004	21.102
40.9	0.005	-0.004	21.260
41.0	0.006	-0.004	21.260
41.1	0.006	-0.004	21.417
41.2	0.006	0.004	21.575
41.3	0.007	-0.004	21.732
41.4	0.007	0.004	21.732
41.5	0.007	0.004	21.890
41.6	0.007	0.012	21.890
41.7	0.007	0.004	22.047
41.8	0.007	0.004	22.047
41.9	0.007	0.004	22.205
42.0	0.007	-0.004	22.362
42.1	0.007	-0.004	22.362
42.2	0.006	-0.004	22.520
42.3	0.006	-0.004	22.520
42.4	0.006	-0.004	22.677
42.5	0.006	-0.004	22.835
42.6	0.005	-0.004	22.835
42.7	0.005	0.004	22.992
42.8	0.005	0.004	22.992
42.9	0.005	0.004	23.150
43.0	0.005	0.004	23.307
43.1	0.005	0.004	23.307
43.2	0.005	-0.004	23.465
43.3	0.005	-0.004	23.622
43.4	0.005	-0.004	23.622
43.5	0.005	0.004	23.780
43.6	0.005	0.004	23.937
43.7	0.005	0.004	23.937
43.8	0.006	-0.004	23.937
43.9	0.006	-0.004	24.094
44.0	0.007	-0.004	24.252
44.1	0.007	-0.004	24.252
44.2	0.008	0.004	24.409
44.3	0.008	0.004	24.409
44.4	0.008	0.012	24.567
44.5	0.009	0.004	24.724
44.6	0.009	0.004	24.724
44.7	0.009	0.004	24.882
44.8	0.008	-0.004	25.039
44.9	0.008	-0.012	25.039
45.0	0.007	-0.004	25.197
45.1	0.007	0.004	25.197
45.2	0.006	-0.004	25.354
45.3	0.006	-0.004	25.354
45.4	0.006	-0.004	25.512
45.5	0.005	-0.004	25.669
45.6	0.006	-0.004	25.669
45.7	0.006	-0.004	25.827
45.8	0.007	-0.004	25.827
45.9	0.008	-0.004	25.984
46.0	0.009	0.012	26.142
46.1	0.010	0.004	26.142
46.2	0.011	0.004	26.299
46.3	0.011	0.012	26.457
46.4	0.012	0.004	26.457
46.5	0.013	-0.004	26.614
46.6	0.013	-0.004	26.614
46.7	0.013	-0.020	26.772
46.8	0.012	-0.012	26.929
46.9	0.012	0.004	26.929
47.0	0.011	-0.004	27.087
47.1	0.010	0.004	27.087
47.2	0.009	0.004	27.244
47.3	0.009	0.004	27.402
47.4	0.008	0.004	27.402
47.5	0.007	0.012	27.559
47.6	0.006	0.004	27.559
47.7	0.006	0.004	27.717
47.8	0.006	0.004	27.874
47.9	0.006	0.004	27.874
48.0	0.006	-0.004	28.031
48.1	0.006	-0.004	28.189
48.2	0.007	-0.004	28.189
48.3	0.007	-0.012	28.346
48.4	0.008	0.004	28.504
48.5	0.009	-0.004	28.504
48.6	0.009	0.004	28.661
48.7	0.010	0.004	28.661
48.8	0.011	-0.004	28.819
48.9	0.011	-0.012	28.819
49.0	0.012	-0.004	28.976
49.1	0.012	-0.012	29.134
49.2	0.012	0.004	29.134
49.3	0.012	0.012	29.291
49.4	0.011	0.004	29.291
49.5	0.011	0.012	29.449
49.6	0.011	0.012	29.606
49.7	0.010	0.004	29.606
49.8	0.010	0.004	29.764
49.9	0.010	0.012	29.921
50.0	0.010	-0.004	29.921
50.1	0.011	0.004	30.079
50.2	0.011	0.004	30.079
50.3	0.012	0.004	30.236
50.4	0.012	-0.012	30.236
50.5	0.012	-0.004	30.394
50.6	0.013	-0.020	30.551
50.7	0.013	-0.012	30.551
50.8	0.012	0.004	30.551
50.9	0.012	0.012	30.551
51.0	0.011	-0.004	30.551
51.1	0.010	0.004	30.551
51.2	0.010	-0.004	30.551
51.3	0.009	0.004	30.551
51.4	0.008	0.012	30.551
51.5	0.008	0.004	30.394
51.6	0.008	0.004	30.551
51.7	0.008	0.012	30.551
51.8	0.009	0.004	30.394
51.9	0.010	0.012	30.394
52.0	0.011	0.004	30.551
52.1	0.012	0.004	30.551
52.2	0.014	-0.012	30.394
52.3	0.016	0.004	30.551
52.4	0.017	-0.020	30.551
52.5	0.018	-0.012	30.394
52.6	0.019	-0.012	30.394
52.7	0.019	-0.004	30.394
52.8	0.019	0.012	30.394
52.9	0.018	0.020	30.394
53.0	0.017	0.020	30.394
53.1	0.016	0.012	30.236
53.2	0.014	0.004	30.236
53.3	0.012	0.004	30.236
53.4	0.011	0.004	30.079
53.5	0.009	-0.004	28.976
53.6	0.007	0.004	24.567
53.7	0.006	-0.004	20.630
53.8	0.005	-0.004	16.850
53.9	0.005	-0.004	13.228
54.0	0.004	-0.004	9.606
54.1	0.004	-0.004	6.772
54.2	0.004	-0.004	4.724
54.3	0.005	0.004	3.150
54.4	0.005	0.004	2.047
54.5	0.005	0.004	1.417
54.6	0.006	0.004	0.787
54.7	0.006	0.004	0.630
54.8	0.006	0.004	0.472
54.9	0.006	-0.004	0.472
55.0	0.006	-0.004	0.472
55.1	0.006	-0.004	0.472
55.2	0.006	-0.004	0.472
55.3	0.006	0.004	0.472
55.4	0.006	-0.004	0.472
55.5	0.005	-0.004	0.472
55.6	0.005	0.004	0.472
55.7	0.005	0.004	0.472
55.8	0.005	-0.004	0.472
55.9	0.005	0.004	0.472
56.0	0.005	-0.004	0.472
56.1	0.005	0.004	0.472
56.2	0.005	0.004	0.472
56.3	0.005	-0.004	0.472
56.4	0.005	-0.004	0.472
56.5	0.006	-0.004	0.472
56.6	0.006	-0.004	0.472
56.7	0.006	0.004	0.472
56.8	0.006	-0.004	0.472
56.9	0.006	-0.004	0.472
57.0	0.006	0.004	0.472
57.1	0.005	0.004	0.472
57.2	0.005	-0.004	0.472
57.3	0.005	-0.004	0.472
57.4	0.005	-0.004	0.472
57.5	0.005	-0.004	0.472
57.6	0.005	0.004	0.472
57.7	0.005	0.004	0.630
57.8	0.005	-0.004	0.472
57.9	0.005	-0.004	0.472
58.0	0.005	0.004	0.630
58.1	0.005	-0.004	0.630
58.2	0.006	0.004	0.472
58.3	0.006	0.004	0.630
58.4	0.006	-0.004	0.472
58.5	0.006	0.004	0.630
58.6	0.006	-0.004	0.472
58.7	0.006	-0.004	0.630
58.8	0.006	-0.004	0.472
58.9	0.005	-0.004	0.630
59.0	0.005	-0.004	0.472
59.1	0.005	0.004	0.472
59.2	0.004	0.004	0.630
59.3	0.004	-0.004	0.630
59.4	0.004	-0.004	0.472
59.5	0.004	0.004	0.472
59.6	0.005	0.004	0.472
59.7	0.006	0.004	0.472
59.8	0.007	0.004	0.472
59.9	0.008	0.004	0.472
60.0	0.009	0.004	0.472
60.1	0.011	-0.004	0.472
60.2	0.013	-0.012	0.472
60.3	0.014	-0.012	0.472
60.4	0.016	-0.012	0.630
60.5	0.017	-0.004	0.630
60.6	0.018	0.012	0.472
60.7	0.019	0.020	0.472
60.8	0.019	0.020	0.472
60.9	0.018	0.012	0.630
61.0	0.018	0.004	0.472
61.1	0.017	-0.004	0.472
61.2	0.015	-0.012	0.472
61.3	0.014	-0.012	0.630
61.4	0.013	-0.012	0.472
61.5	0.011	-0.004	0.472
61.6	0.010	-0.004	0.472
61.7	0.009	0.004	0.472
61.8	0.008	0.004	0.472
61.9	0.007	0.012	0.630
62.0	0.007	0.004	0.630
62.1	0.006	0.004	0.472
62.2	0.006	0.004	0.472
62.3	0.006	-0.004	0.630
62.4	0.006	0.004	0.472
62.5	0.006	-0.004	0.630
62.6	0.006	-0.004	0.472
62.7	0.006	-0.004	0.472
62.8	0.006	-0.004	0.630
62.9	0.006	-0.004	0.630
63.0	0.005	-0.004	0.472
63.1	0.005	0.004	0.630
63.2	0.005	-0.004	0.472
63.3	0.005	0.004	0.630
63.4	0.005	0.004	0.472
63.5	0.005	-0.004	0.472
63.6	0.005	-0.004	0.472
63.7	0.005	0.004	0.630
63.8	0.005	-0.004	0.472
63.9	0.005	-0.004	0.472
64.0	0.005	0.004	0.630
64.1	0.005	0.004	0.630
64.2	0.005	-0.004	0.472
64.3	0.005	0.004	0.630
64.4	0.005	-0.004	0.472
64.5	0.005	-0.004	0.630
64.6	0.005	0.004	0.472
64.7	0.005	-0.004	0.472
64.8	0.005	-0.004	0.472
64.9	0.005	0.004	0.630
65.0	0.005	-0.004	0.472
65.1	0.006	-0.004	0.472
65.2	0.006	0.004	0.630
65.3	0.006	0.004	0.630
65.4	0.006	-0.004	0.472
65.5	0.006	0.004	0.630
65.6	0.005	0.004	0.472
65.7	0.005	0.004	0.630
65.8	0.005	-0.004	0.472
65.9	0.005	-0.004	0.472
66.0	0.005	-0.004	0.630
66.1	0.005	0.004	0.630
66.2	0.005	-0.004	0.472
66.3	0.005	-0.004	0.630
66.4	0.005	-0.004	0.630
66.5	0.005	0.004	0.472
66.6	0.005	-0.004	0.472
66.7	0.005	0.004	0.630
66.8	0.005	-0.004	0.472
66.9	0.005	-0.004	0.472
67.0	0.005	-0.004	0.472
67.1	0.005	-0.004	0.472
67.2	0.005	0.004	0.630
67.3	0.005	0.004	0.472
67.4	0.005	-0.004	0.472
67.5	0.005	-0.004	0.472
67.6	0.005	0.004	0.630
67.7	0.005	0.004	0.630
67.8	0.005	-0.004	0.472
67.9	0.005	0.004	0.630
68.0	0.005	-0.004	0.472
68.1	0.005	0.004	0.472
68.2	0.005	-0.004	0.472
68.3	0.005	-0.004	0.472
68.4	0.005	0.004	0.630
68.5	0.005	-0.004	0.630
68.6	0.006	-0.004	0.472
68.7	0.006	-0.004	0.472
68.8	0.006	0.004	0.630
68.9	0.006	0.004	0.630
69.0	0.005	-0.004	0.472
69.1	0.005	0.004	0.630
69.2	0.005	-0.004	0.472
69.3	0.005	-0.004	0.472
69.4	0.005	-0.004	0.472
69.5	0.005	0.004	0.472
69.6	0.005	-0.004	0.472
69.7	0.005	0.004	0.630
69.8	0.005	-0.004	0.472
69.9	0.005	0.004	0.472
70.0	0.005	0.004	0.630
70.1	0.005	0.004	0.630
70.2	0.005	-0.004	0.472
70.3	0.005	0.004	0.630
70.4	0.005	0.004	0.472
70.5	0.006	0.004	0.630
70.6	0.006	0.004	0.472
70.7	0.006	-0.004	0.472
70.8	0.006	-0.004	0.472
70.9	0.005	0.004	0.630
71.0	0.005	-0.004	0.472
71.1	0.005	-0.004	0.472
71.2	0.005	-0.004	0.630
71.3	0.005	-0.004	0.630
71.4	0.005	-0.004	0.472
71.5	0.005	0.004	0.630
71.6	0.005	-0.004	0.472
71.7	0.005	0.004	0.630
71.8	0.005	-0.004	0.472
71.9	0.005	-0.004	0.472
72.0	0.005	-0.004	0.472
72.1	0.005	0.004	0.472
72.2	0.005	-0.004	0.472
72.3	0.005	-0.004	0.472
72.4	0.005	0.004	0.630
72.5	0.006	-0.004	0.472
72.6	0.006	-0.004	0.472
72.7	0.006	0.004	0.630
72.8	0.006	-0.004	0.472
72.9	0.006	0.004	0.472
73.0	0.006	0.004	0.472
73.1	0.005	-0.004	0.472
73.2	0.005	-0.004	0.472
73.3	0.005	-0.004	0.472
73.4	0.005	-0.004	0.472
73.5	0.005	-0.004	0.472
73.6	0.005	0.004	0.630
73.7	0.005	0.004	0.630
73.8	0.005	-0.004	0.472
73.9	0.005	0.004	0.630
74.0	0.005	-0.004	0.472
74.1	0.005	-0.004	0.472
74.2	0.005	-0.004	0.472
74.3	0.005	-0.004	0.472
74.4	0.005	-0.004	0.472
74.5	0.005	0.004	0.630
74.6	0.005	-0.004	0.472
74.7	0.005	-0.004	0.472
74.8	0.006	-0.004	0.630
74.9	0.006	-0.004	0.472
75.0	0.006	-0.004	0.472
75.1	0.006	0.004	0.630
75.2	0.006	0.004	0.472
75.3	0.006	0.004	0.472
75.4	0.006	-0.004	0.472
75.5	0.006	-0.004	0.630
75.6	0.006	0.004	0.472
75.7	0.006	0.004	0.472
75.8	0.006	-0.004	0.472
75.9	0.006	-0.004	0.472
76.0	0.006	0.004	0.630
76.1	0.006	-0.004	0.630
76.2	0.006	-0.004	0.472
76.3	0.006	0.004	0.630
76.4	0.006	0.004	0.472
76.5	0.006	0.004	0.472
76.6	0.006	-0.004	0.472
76.7	0.006	-0.004	0.630
76.8	0.006	0.004	0.472
76.9	0.006	0.004	0.630
77.0	0.006	-0.004	0.472
77.1	0.006	-0.004	0.472
77.2	0.006	0.004	0.630
77.3	0.006	0.004	0.630
77.4	0.006	-0.004	0.472
77.5	0.006	0.004	0.630
77.6	0.006	-0.004	0.472
77.7	0.005	0.004	0.630
77.8	0.005	0.004	0.472
77.9	0.005	-0.004	0.630
78.0	0.005	0.004	0.630
78.1	0.005	0.004	0.472
78.2	0.005	-0.004	0.472
78.3	0.005	0.004	0.630
78.4	0.005	0.004	0.630
78.5	0.005	0.004	0.630
78.6	0.005	-0.004	0.472
78.7	0.005	0.004	0.630
78.8	0.005	0.004	0.472
78.9	0.005	0.004	0.630
79.0	0.005	0.004	0.472
79.1	0.005	-0.004	0.472
79.2	0.005	-0.004	0.472
79.3	0.006	0.004	0.630
79.4	0.006	-0.004	0.472
79.5	0.006	-0.004	0.472
79.6	0.006	0.004	0.630
79.7	0.005	0.004	0.630
79.8	0.005	-0.004	0.472
79.9	0.005	0.004	0.630
80.0	0.005	0.004	0.472
80.1	0.005	0.004	0.630
80.2	0.005	-0.004	0.472
80.3	0.005	-0.004	0.472
80.4	0.005	-0.004	0.472
80.5	0.005	0.004	0.630
80.6	0.005	-0.004	0.472
80.7	0.005	0.004	0.472
80.8	0.005	-0.004	0.630
80.9	0.005	0.004	0.630
81.0	0.005	-0.004	0.472
81.1	0.005	0.004	0.630
81.2	0.005	0.004	0.472
81.3	0.005	0.004	0.472
81.4	0.005	0.004	0.472
81.5	0.005	-0.004	0.472
81.6	0.005	0.004	0.630
81.7	0.005	0.004	0.630
81.8	0.005	-0.004	0.472
81.9	0.005	0.004	0.472
82.0	0.005	0.004	0.630
82.1	0.005	0.004	0.630
82.2	0.005	0.004	0.472
82.3	0.005	0.004	0.630
82.4	0.005	-0.004	0.630
82.5	0.005	0.004	0.630
82.6	0.005	0.004	0.630
82.7	0.005	-0.004	0.630
82.8	0.005	-0.004	0.472
82.9	0.005	0.004	0.630
83.0	0.005	-0.004	0.472
83.1	0.005	0.004	0.472
83.2	0.006	0.004	0.630
83.3	0.006	0.004	0.630
83.4	0.006	-0.004	0.472
83.5	0.006	0.004	0.630
83.6	0.006	0.004	0.472
83.7	0.006	-0.004	0.630
83.8	0.006	0.004	0.472
83.9	0.006	-0.004	0.472
84.0	0.006	-0.004	0.472
84.1	0.006	0.004	0.630
84.2	0.006	-0.004	0.472
84.3	0.005	-0.004	0.472
84.4	0.005	0.004	0.630
84.5	0.005	0.004	0.630
